fname,label
dreamy-pad.aif,convert
bell-texture.aif,convert
breathy_heaven_pad.aif,convert
eerieness.aif,convert
rising-atmospherics.aif,convert
serious_seventh_synth_trip.aif,convert
thicknote.aif,convert
bellpad.aif,convert
rounded_edges_seventh.aif,convert
weirdair.aif,convert
farfisa_chord2_fmaj9.aif,convert
space-beast-01w.aif,convert
strange-pad-and-pass.aif,convert
drwhochord.aif,convert
stringed-gongs-planet.aif,convert
classic_badloop_jungle.aif,convert
newage-adventure1.aif,convert
string80s.aif,convert
bellpad-harmonics.aif,convert
farfisa_chord2_fmaj7.aif,convert
analog_stack_hit.aif,convert
orchestral_seventh.aif,convert
newage-adventure2.aif,convert
shangoe-atmosphere.aif,convert
super_breathy_padtrip.aif,convert
super-hipass-sweeper.aif,convert
breathyintro.aif,convert
sharp_rhodes_seventh.aif,convert
magesticchd2.aif,convert
house_ambience.aif,convert
gargonzchord.aif,convert
hoover1.aif,convert
thickchd.aif,convert
Sweep3.aif,convert
M1_Lore.aif,convert
atmospheric-abduction.aif,convert
M1_Mellotron_Vox.aif,convert
breathy-harmonic-drone.aif,convert
super_stereo_rhodes.aif,convert
descending-atmosphere.aif,convert
big_piano_synthfx.aif,convert
thickshort-ambience.aif,convert
Sweep1.aif,convert
bellwater-ambience.aif,convert
magesticchd.aif,convert
backwards_pianoesquepad.aif,convert
scratchy_record_chord.aif,convert
alarmpad.aif,convert
angelpads.aif,convert
fluffy_pad.aif,convert
ufo_seventh.aif,convert
sweep_up_chord.aif,convert
Sweep4.aif,convert
solarchrd.aif,convert
harsher_envirojazzpad.aif,convert
interstellar.aif,convert
newage-crickettime.aif,convert
deep-guitar-journey.aif,convert
big-echospace.aif,convert
giant_reso_bass.aif,convert
bassss.aif,convert
bassw.aif,convert
datara15.aif,convert
datara14.aif,convert
deep_sweep.aif,convert
distorting.aif,convert
sweepbass.aif,convert
overloadme.aif,convert
READ-ME.html,convert
spooky_jungle_bass.aif,convert
datara16.aif,convert
datara17.aif,convert
so_low_it_hurts.aif,convert
datara13.aif,convert
datara12.aif,convert
basss.aif,convert
basic_bass.aif,convert
small_bass.aif,convert
soft_round.aif,convert
rezup.aif,convert
wave.aif,convert
announce_bass.aif,convert
unplug_me.aif,convert
spooky_jungle_bass_2.aif,convert
bass.aif,convert
datara20.aif,convert
unplug_me_2.aif,convert
datara18.aif,convert
revback.aif,convert
backward_bass_synth.aif,convert
spaceship-intercom-tone.aif,convert
resosynthnote.aif,convert
superstrummer-whistle.aif,convert
smooth-tone.aif,convert
moviedrone.aif,convert
t99_blart.aif,convert
x-mod.aif,convert
sweep-20-50-Hz.aif,convert
burbling_lowsynth.aif,convert
d-choon.aif,convert
.DS_Store,convert
roundresonote.aif,convert
distorto.aif,convert
round-1.aif,convert
fifth-synth-crecendo.aif,convert
flarzbass.aif,convert
final-round.aif,convert
lately.aif,convert
more-grunge.aif,convert
round-2.aif,convert
happysweep.aif,convert
powertools.aif,convert
losquirt.aif,convert
astral-glide.aif,convert
mosquito.aif,convert
heavynote.aif,convert
superstrummer-santour.aif,convert
ambient-backpad.aif,convert
NRG.aif,convert
vibrato-toy-piano.aif,convert
darkworld.aif,convert
hardwarble.aif,convert
bounce.aif,convert
cheesy_drwho_synth.aif,convert
chainsaw.aif,convert
ooowwwww.aif,convert
Fat8.aif,convert
pure.aif,convert
resybass.aif,convert
chainsaw-growler.aif,convert
thicknote.aif,convert
hedecho.aif,convert
honk.aif,convert
veryreso.aif,convert
kewl_reverse.aif,convert
resonant-travelnote.aif,convert
the-force.aif,convert
superstrummer-harsh.aif,convert
mosquito-rampage-swell.aif,convert
hard-cycles.aif,convert
oldskool.aif,convert
big_warm_tone.aif,convert
super-pure-round-tone.aif,convert
shortchord.aif,convert
electro_saw.aif,convert
space-debree.aif,convert
kraft-bass-growl.aif,convert
overlord.aif,convert
evilslowdown.aif,convert
buzzsaw-bass-synth.aif,convert
nasty_tonebass.aif,convert
angry-filter-journey.aif,convert
chord.aif,convert
distortoflupt.aif,convert
thick-noise-and-tone.aif,convert
old-farty-arp-filter.aif,convert
realthin.aif,convert
bell-melody-space.aif,convert
resodown.aif,convert
pad-splash.aif,convert
tuning_the_knobs.aif,convert
painfull-e4.aif,convert
harsh-ringer.aif,convert
boing.aif,convert
hard-echo-hit.aif,convert
hi score.aif,convert
zzub.aif,convert
thincheeze.aif,convert
dred.aif,convert
scratchytone.aif,convert
bokusoul.aif,convert
bulldog-bass-crawl.aif,convert
squirtyanalog.aif,convert
classicrave.aif,convert
fat-8-tone.aif,convert
7thsweep_wave.aif,convert
superstrummer-filtered.aif,convert
narrowfilt-synthscream.aif,convert
evil-zannng-synth.aif,convert
phat_modular_sci_fi.aif,convert
inhaler.aif,convert
glass-cutter.aif,convert
synthyowl.aif,convert
dreamy_verybright-synth.aif,convert
screaming-blarp-down.aif,convert
vocoded-tonefiddle.aif,convert
synth-swell-loop.aif,convert
hietom.aif,convert
medetom.aif,convert
hitom.aif,convert
dissonant_tom.aif,convert
ambient_tom_1.aif,convert
distortotom.aif,convert
ambient_tom_3.aif,convert
ambient_tom_2.aif,convert
midtom.aif,convert
loetom.aif,convert
giant-electrotom.aif,convert
midtom2.aif,convert
lotom.aif,convert
giant_tom.aif,convert
giant_floor_tom.aif,convert
voice_oh.aif,convert
.DS_Store,convert
voice_come_on1.aif,convert
j-brown-unnh.aif,convert
voice_uh-clap.aif,convert
voice_oh_baby.aif,convert
voice_come_on2.aif,convert
voice_come_on_lower.aif,convert
cmon-(thick_n_throaty).aif,convert
voice_yeah.aif,convert
whaouu.aif,convert
cmon-(compressed).aif,convert
hoh!_(tribal).aif,convert
gruntooh2.aif,convert
watch_me.aif,convert
voice_heya.aif,convert
voice_go.aif,convert
voice_woo.aif,convert
dwee.aif,convert
bass.aif,convert
gruntooh.aif,convert
voice_get_up.aif,convert
hit_it.aif,convert
compressed_ow.aif,convert
play_it.aif,convert
voice_fog_horn.aif,convert
cmon-(delayverb).aif,convert
voice_yo.aif,convert
hoo_(loud).aif,convert
voice_aww.aif,convert
clapverby.aif,convert
rz1-clap.aif,convert
clap909.aif,convert
small909clap.aif,convert
CR8KCLAP.WAV,convert
verbyclapesque.aif,convert
squirt-hat.aif,convert
gated-clap.aif,convert
weird-clap.aif,convert
lo_filt_clap.aif,convert
wide-clap.aif,convert
clap808.aif,convert
ruddy-handclap.aif,convert
queer-clap.aif,convert
gotsa-big-clap.aif,convert
static_clap.aif,convert
CP.WAV,convert
electro-cricket-clap4.aif,convert
claps-w_cymb.WAV,convert
thickclap.aif,convert
electro-cricket-clap1.aif,convert
brightclap2.aif,convert
qy20clap.aif,convert
electro-cricket-clap3.aif,convert
SDS5-Crack.WAV,convert
electro-cricket-clap2.aif,convert
c2.aif,convert
c1.aif,convert
c4.aif,convert
roundclap.aif,convert
c5.aif,convert
brightclap.aif,convert
musical_snare.aif,convert
flange_down_sd.aif,convert
ambient_roll_1.aif,convert
tight_up.aif,convert
round_down.aif,convert
tight_up2.aif,convert
stretched_tight_snare.aif,convert
SD0050.aif,convert
ambient_snare.aif,convert
radio_king_snare.aif,convert
zonk_sd.aif,convert
SD1010.aif,convert
909sd.aif,convert
ambient_roll_2.aif,convert
almost_vox_snare.aif,convert
sd909.aif,convert
hisd808.aif,convert
fastrollin.aif,convert
complex_live_snare_3.aif,convert
snappy_rim.aif,convert
gaterim.aif,convert
big-fat-snare2.aif,convert
.DS_Store,convert
sharp-flat-snare.aif,convert
snarp_flange_sd.aif,convert
hirim808.aif,convert
just_a_big_ass_snare.aif,convert
flatsd.aif,convert
complex_live_snare_2.aif,convert
elecsnare.aif,convert
acoustic_snare.aif,convert
round_sd.aif,convert
gatesnare.aif,convert
big-fat-snare1.aif,convert
giant-squashed-snare2.aif,convert
tight-noisy-snare.aif,convert
lofi_snare.aif,convert
scratch_snare.aif,convert
rim.aif,convert
solidsnare2.aif,convert
giant-squashed-snare.aif,convert
hard_rock_snare.aif,convert
noisesnare5.aif,convert
shortsdroll.aif,convert
hard_wood_sd.aif,convert
hisharpsd.aif,convert
tokyo_jet_sd.aif,convert
noisesnare4.aif,convert
sd-j.brown.aif,convert
complex_live_snare.aif,convert
SD2550.aif,convert
noisesnare6.aif,convert
stuartsd.aif,convert
chunky-snare.aif,convert
sosoftsd.aif,convert
flangeup_sd.aif,convert
noisesnare3.aif,convert
SD5010.aif,convert
springverb-rimshot.aif,convert
juicy_snare.aif,convert
compressed_sd.aif,convert
tightsd2.aif,convert
nipple_snare.aif,convert
shortsd808.aif,convert
sd.aif,convert
noisesnare2.aif,convert
twosds.aif,convert
tinyelectrosd.aif,convert
chut_sd.aif,convert
flanged_sd.aif,convert
supergate_snare_2.aif,convert
chunkier-snare.aif,convert
nipple_snare_2.aif,convert
double-reverb-stick.aif,convert
hard-909-snare.aif,convert
clipsnare.aif,convert
noisesnare1.aif,convert
snare-like_noise.aif,convert
softnoise_snare.aif,convert
sharpstsd.aif,convert
ST0T0S3.aif,convert
noisy2.aif,convert
thick_hard_sd.aif,convert
clapsnare.aif,convert
tuned_tight.aif,convert
untidy-snare.aif,convert
ug-snare2.aif,convert
totally_amped_sd.aif,convert
tight_real_snare.aif,convert
2ghostsds.aif,convert
rolandsd.aif,convert
SD1050.aif,convert
softsd.aif,convert
compsd.aif,convert
noisy-bright-snare.aif,convert
high-reggae-snare.aif,convert
SD0010.aif,convert
noisy1.aif,convert
ST0T0S0.aif,convert
tightsd.aif,convert
dirty_exploded_snare.aif,convert
clappy-snare.aif,convert
robot-snare.aif,convert
ug-snare1.aif,convert
plain_snare.aif,convert
piccolosd.aif,convert
stretchsd.aif,convert
popslap.aif,convert
sidestick.aif,convert
gatedsd.aif,convert
portishdsd.aif,convert
tiny808sd.aif,convert
just-gate-snare.aif,convert
crapsd.aif,convert
round_analog.aif,convert
gated-snare-thick.aif,convert
brushingsd.aif,convert
ST0T0S7.aif,convert
ST0T0SA.aif,convert
noisy_analog.aif,convert
bunch-snare.aif,convert
slidesnare.aif,convert
supertight-snare.aif,convert
lowsd.aif,convert
crunchsd.aif,convert
rollin-snare.aif,convert
just_a_snare.aif,convert
nonsd.aif,convert
clapsd.aif,convert
rolandrim.aif,convert
explosion_snare.aif,convert
ST0T7S7.aif,convert
snareclock.aif,convert
supergate_snare.aif,convert
noise2snare.aif,convert
solid_rimshot.aif,convert
sd-j.brown2.aif,convert
ST0T3S3.aif,convert
verbysnare.aif,convert
stereosnarehat.aif,convert
SNARE808.aif,convert
naturalsd.aif,convert
badrim.aif,convert
crapsd2.aif,convert
punchysd.aif,convert
quietsd.aif,convert
rubber_sd.aif,convert
solidsnare.aif,convert
nice_acoustic_sd.aif,convert
supergate-snare.aif,convert
dryrim.aif,convert
filtosd.aif,convert
thicksd.aif,convert
verylow_sd.aif,convert
ST0T3SA.aif,convert
hardclock-snare.aif,convert
ST0T7S3.aif,convert
low_crunch.aif,convert
news-at-10.aif,convert
lonelyheart.aif,convert
.DS_Store,convert
dirtyhit.aif,convert
hardcheeze.aif,convert
SFXhit.aif,convert
MELODRAMA.aif,convert
jazzfadehit.aif,convert
disco-string-hit.aif,convert
mildstab.aif,convert
vocoded-note.aif,convert
fat-fuzzy-piano-hit.aif,convert
flute-down-n-up.aif,convert
D-50_shakuhashi.aif,convert
flute-squeak.aif,convert
afroflute_1.aif,convert
japanese_wood_flute.aif,convert
afroflute_2.aif,convert
flute-c2.aif,convert
flute-jazzriff2.aif,convert
flute-jazzriff1.aif,convert
oriental-flute-C.aif,convert
plucking-guitar.aif,convert
fuzzy-note.aif,convert
metal_guitarstrum.aif,convert
climbing_distortion.aif,convert
dual-guitar-dive.aif,convert
wah_guitar.aif,convert
.DS_Store,convert
guitar-note-goes-crazy.aif,convert
one-distorted-note.aif,convert
forever-tremelo-chord.aif,convert
wah-down.aif,convert
bendy-thick-guitarchord.aif,convert
crunch-chords.aif,convert
gtrchord.aif,convert
wahchord_bmaj13.aif,convert
gtrbend.aif,convert
guitar-whalesong.aif,convert
twangybendy.aif,convert
string-blink.aif,convert
fret_attack.aif,convert
wah-hit.aif,convert
build-up-the-wah.aif,convert
super-blues-guitar.aif,convert
chorddown-guitar.aif,convert
fret-me-down.aif,convert
guitar-car-accelerate.aif,convert
guitar-tremelo-descent.aif,convert
fukdup-warping-thingy.aif,convert
guitar-prettynote-C.aif,convert
backwards-ringer.aif,convert
wahchord_e.aif,convert
two-strum-ringer.aif,convert
octave_dive.aif,convert
darkguitar-filtered.aif,convert
twelve-string-strum.aif,convert
powerchord.aif,convert
wahchord_b7fl9.aif,convert
dirty-high-reverb-hit.aif,convert
wahchord_g.aif,convert
flamencostrum.aif,convert
clean_guitar_richchord_a.aif,convert
breakoutgtr.aif,convert
distorto-guitar-fadein.aif,convert
wah-flange.aif,convert
gitar.aif,convert
countrychord.aif,convert
harmonics-1.aif,convert
guitar_tremolo_chord2.aif,convert
doppler_guitar.aif,convert
bellguitar2.aif,convert
guitarpluking.aif,convert
chunkybunch_guitar2.aif,convert
stringslip.aif,convert
harmonics-2.aif,convert
guitar_tremolo_chord1.aif,convert
guitar-freakoutgliss.aif,convert
bellguitar1.aif,convert
harmonics-3.aif,convert
fretty-dive.aif,convert
chunkybunch_guitar1.aif,convert
distorted_guitar_noise.aif,convert
hawaii_guitar.aif,convert
echo-of-something-1.aif,convert
fly_by.aif,convert
bendynote.aif,convert
electric_guitarpluck.aif,convert
harmony_5th-bend.aif,convert
echo-of-something-2.aif,convert
Alto_Sax_Sus_p_Cs4.aif,convert
warm-horn-hit.aif,convert
stretchy-trumpet-blast.aif,convert
dragnethorn2.aif,convert
double_horn_hit.aif,convert
c-major-punch.aif,convert
sax-session-with-josh.mp3,convert
bachtrumpet_d4.aif,convert
swelling_triad.aif,convert
tuba_d4.aif,convert
tenortrombonemute_d4.aif,convert
dark-sax-hit-C7.aif,convert
ctrumpetharm_d4.aif,convert
horn_intro.aif,convert
sax-happyhit.aif,convert
c-major-hold.aif,convert
four-horn-hit-finale.aif,convert
cheesy_horn_section_riff 2.aif,convert
old_tenorsax_screech.aif,convert
ctrumpet_d4.aif,convert
sting-me.aif,convert
frenchhorn_d4.aif,convert
brass-a7th-hit.aif,convert
sax-gliss-down.aif,convert
saxfart.aif,convert
englishhorn_d4.aif,convert
sax-blows-acid.aif,convert
mariachi_horns.aif,convert
cheesy_horn_section_riff.aif,convert
f-major-punch.aif,convert
frenchhornmute_d4.aif,convert
dragnethorn.aif,convert
bebop_horns.aif,convert
sfx2.WAV,convert
triple-punchdown.aif,convert
kickhats.aif,convert
rubabend.aif,convert
pumpuphit.aif,convert
disco_punch.aif,convert
BRASS_HIT.WAV,convert
kickcrash.aif,convert
hiphoppity-gliss-up-down.aif,convert
dirtyhit.aif,convert
jazz_hit.aif,convert
discostab-punch.aif,convert
mr-brown-punch.aif,convert
chhclap.aif,convert
synt_orchhit.WAV,convert
lowkickcrash.aif,convert
stereo_punch.aif,convert
orchestra_hit_8.aif,convert
kickrim.aif,convert
pumpuphit2.aif,convert
orchestra_hit_5.aif,convert
gated3hit.aif,convert
orchestra_hit_4.aif,convert
clapsnare.aif,convert
brass-hit-6.WAV,convert
end-kick-splash-punch.aif,convert
hipno_hit1.aif,convert
vinyl_scratch_down.aif,convert
orchestra_hit_6.aif,convert
sillycym.aif,convert
orchestra_hit_7.aif,convert
cheezo-disco-hit.aif,convert
hipno_hit2.aif,convert
orchestra_hit_3.aif,convert
orchestra_hit_2.aif,convert
RnB_stab.aif,convert
hornhit.aif,convert
orchestra_hit_1.aif,convert
brass-hit-3.WAV,convert
blackpunch.aif,convert
crash-crunch-punch.aif,convert
bassbell.aif,convert
vocalhit.aif,convert
basspunch.aif,convert
kickcrash2.aif,convert
grungehit.aif,convert
housepunch.aif,convert
TIMBALES_4.WAV,convert
TIMB2OW.WAV,convert
TIMBALES_1.WAV,convert
TIMBALES_2.WAV,convert
TIMBALES_3.WAV,convert
TIMB2HIGH.WAV,convert
reso-kik.aif,convert
blip2.aif,convert
glissdown2.aif,convert
soggybd.aif,convert
liquid_808_kick.aif,convert
glissdown3.aif,convert
superfilter-kick1.aif,convert
blip3.aif,convert
supa-distorted-kick.aif,convert
808sub.aif,convert
beautybass.aif,convert
gatekick.aif,convert
kickloose1.aif,convert
longana.aif,convert
noisy_ekik.aif,convert
solid_state-kick.aif,convert
kickloose3.aif,convert
reso-kik3.aif,convert
BT3A0D7.aif,convert
twotone-kick.aif,convert
BT3A0DA.aif,convert
blip1.aif,convert
zero-sub.aif,convert
glissdown1.aif,convert
baroque-kick.aif,convert
clockthe-bass.aif,convert
MS10_kick2.aif,convert
megaverbbd.aif,convert
superfilter-kick2.aif,convert
gated_synth_bd.aif,convert
reso-kik2.aif,convert
super-compressed-kick.aif,convert
kickloose2.aif,convert
gabber-kick1.aif,convert
tonekick.aif,convert
superlow_bd.aif,convert
glissdown4.aif,convert
analogbd.aif,convert
glissdown5.aif,convert
BOOM.aif,convert
lowerthud.aif,convert
reso-kik5.aif,convert
whakka.aif,convert
fastbd.aif,convert
gabber-kick2.aif,convert
stretchbd.aif,convert
shortglisskick.aif,convert
softquiet_bd.aif,convert
BT7AADA.aif,convert
snarybd.aif,convert
glissdown6.aif,convert
electhudkick.aif,convert
overdriven-kick.aif,convert
procussion_808_bd.aif,convert
analog-sharp-kick.aif,convert
reso-kik4.aif,convert
big-hardcore-penis-kick1.aif,convert
squash-kick.aif,convert
BT0A0DA.aif,convert
mellow-double-kick.aif,convert
solid-low-kick.aif,convert
lowblup.aif,convert
hardcorebd.aif,convert
distorted-filter-kick-big.aif,convert
dancebd.aif,convert
super_mongo_sub_kick2.aif,convert
dull_supaboom.aif,convert
BTAA0D0.aif,convert
teknoboom.aif,convert
big-hardcore-penis-kick2.aif,convert
plastic-kick.aif,convert
mellowbd.aif,convert
narrowbd.aif,convert
flatkick.aif,convert
hugely_distorted_bd.aif,convert
laser_bd.aif,convert
big-hardcore-penis-kick3.aif,convert
super_mongo_sub_kick1.aif,convert
thick_acoustic_bd2.aif,convert
garage_kick.aif,convert
808bd2.aif,convert
deep_bd.aif,convert
twotone.aif,convert
808bd3.aif,convert
thudbd2.aif,convert
flobbybd.aif,convert
kick_snap.aif,convert
808distbd.aif,convert
rubber_bd.aif,convert
hard-house-kick.aif,convert
hvydstbd2.aif,convert
bendybass.aif,convert
analog_dubb.aif,convert
lowblub.aif,convert
lovely-kick.aif,convert
zap_kick.aif,convert
pipper.aif,convert
BTAA0D7.aif,convert
BTAA0DA.aif,convert
rounded-edges-kick.aif,convert
aphexbd.aif,convert
solid-hardass-kick.aif,convert
dumbgate.aif,convert
hardcoreverb.aif,convert
BT0AAD0.aif,convert
psytrance-kick.aif,convert
tight-hard-kick.aif,convert
ten-story-kick.aif,convert
hardashell-kick.aif,convert
dancebd2.aif,convert
round-n-lovely-kick.aif,convert
five-hit-lubdub-kick.aif,convert
BTAAADA.aif,convert
doublekick.aif,convert
falldown-knock.aif,convert
clicklobd.aif,convert
double_hit_bd.aif,convert
hardcoreverb2.aif,convert
triple_hit_bd.aif,convert
thick_acoustic_bd.aif,convert
dancekick.aif,convert
lamebd.aif,convert
ginormous-distorted-kick.aif,convert
bigback.aif,convert
lowdrum.aif,convert
stretchkick2.aif,convert
vox-hardcore.aif,convert
round_808_kick.aif,convert
big-mans-kick.aif,convert
harmonic-kick.aif,convert
sweet-n-low-kick.aif,convert
BTAAAD0.aif,convert
wetbd.aif,convert
thudbd.aif,convert
stretchkick1.aif,convert
nasty-hard-kick.aif,convert
popper1.aif,convert
solidthump.aif,convert
bjorn2.aif,convert
filterwhack.aif,convert
mongo-techno-kick.aif,convert
deep_dance_kick_5.aif,convert
lowpop.aif,convert
somebuzz-kick.aif,convert
stutter_kick.aif,convert
deep_dance_kick_4.aif,convert
gated_bd.aif,convert
round808bd.aif,convert
clicksimple1.aif,convert
clicksimple3.aif,convert
sh101bd.aif,convert
MS10_tone_kick.aif,convert
popper2.aif,convert
mr-10-kick.aif,convert
bjorn1.aif,convert
deep_dance_kick_6.aif,convert
analogbd2.aif,convert
WS-solidbass.aif,convert
untidy_fat-kick.aif,convert
underwater-kickflip.aif,convert
BT7A0DA.aif,convert
clicksimple2.aif,convert
clickthick.aif,convert
ekick.aif,convert
deep_dance_kick_3.aif,convert
MS10_kick.aif,convert
ultralokick.aif,convert
808bd.aif,convert
stomach-kick.aif,convert
giant-reverb-kick.aif,convert
phatbd.aif,convert
deep_dance_kick_2.aif,convert
ambient_kick.aif,convert
krock-dist2.aif,convert
distorted-filter-kick-small.aif,convert
drivinghard.aif,convert
thudsosoft.aif,convert
hvydistbd.aif,convert
BT3AADA.aif,convert
klik-kick.aif,convert
helium-kick.aif,convert
technobd.aif,convert
hardass-kick.aif,convert
deep_dance_kick_1.aif,convert
krock-dist1.aif,convert
twotone-lopass-mysteryinst.aif,Piano
bluespianopunch.aif,Piano
rhodes_chord.aif,Piano
tabla6.aif,Tabla
tabla5.aif,Tabla
tabla4.aif,Tabla
tey.aif,Tabla
tabla1.aif,Tabla
tabla3.aif,Tabla
tabla2.aif,Tabla
dhin-slide.aif,Tabla
dha-slide.aif,Tabla
dhin-noslide.aif,Tabla
ghay.aif,Tabla
kut.aif,Tabla
tay.aif,Tabla
dha-noslide.aif,Tabla
dhi.aif,Tabla
ti-ri.aif,Tabla
gi.aif,Tabla
tun.aif,Tabla
na.aif,Tabla
ti.aif,Tabla
down_in_china.aif,Gongs
long_real_crash.aif,Gongs
biggest_gong_ever2.aif,Gongs
biggest_gong_ever1.aif,Gongs
.DS_Store,Gongs
two_tone_gong.aif,Gongs
dramatic-bong.aif,Gongs
resonance-gong.aif,Gongs
gong_morph.aif,Gongs
backwards-in-crash.aif,Gongs
muted_gong.aif,Gongs
thin_gong.aif,Gongs
oscillator_two_tone_gong.aif,Gongs
.DS_Store,Bells
deep_dissonant_bell.aif,Bells
belltree.aif,Bells
buizen-bell-E.aif,Bells
big_dissonant_round_bell.aif,Bells
wind_chimes.aif,Bells
hand_bells.aif,Bells
piatti orch cymbal.aif,Cymbals
opencym.aif,Cymbals
grungecymbal.aif,Cymbals
darkrevcym.aif,Cymbals
thin-splash.aif,Cymbals
backhit-crash-glissdown.aif,Cymbals
big_china_cym.aif,Cymbals
revflangcym.aif,Cymbals
sillycym.aif,Cymbals
manyback.aif,Cymbals
crash-glissdown.aif,Cymbals
softcym.aif,Cymbals
curiouscym2.aif,Cymbals
curiouscym1.aif,Cymbals
descending-crashes.aif,Cymbals
.DS_Store,Far East Drones and Plucks
RIDE4B.WAV,Rides
ridebell.aif,Rides
909-bright-ride.aif,Rides
beauty_ride1_(long).aif,Rides
hardride.aif,Rides
RIDE91.WAV,Rides
Ride_01-vs.aif,Rides
RIDECUP1_MIX.WAV,Rides
ride_bell_long.aif,Rides
RIDE_S26.WAV,Rides
hiride.aif,Rides
ridebell2.aif,Rides
CYMRIDE8.aif,Rides
squareride.aif,Rides
CYMRIDE10.aif,Rides
CYMRIDE11.aif,Rides
Ride_02.1-vs.aif,Rides
three_ride_hits.aif,Rides
hismashride.aif,Rides
CYMRIDE13.aif,Rides
CYMRIDE12.aif,Rides
RIDE_S_12.WAV,Rides
CYMRIDE16.aif,Rides
sizzle_bell.aif,Rides
CYMRIDE17.aif,Rides
909-cut-through-ride.aif,Rides
RIDE_S_11.WAV,Rides
losmashride.aif,Rides
CYMRIDE15.aif,Rides
CYMRIDE14.aif,Rides
stereoride.aif,Rides
CYMRIDE1.aif,Rides
basic-ridebell.aif,Rides
electroride.aif,Rides
CYMRIDE18.aif,Rides
cup.aif,Rides
CYMRIDE2.aif,Rides
CYMRIDE3.aif,Rides
crystal_ride.aif,Rides
CYMRIDE7.aif,Rides
harderride.aif,Rides
cleanride.aif,Rides
CYMRIDE6.aif,Rides
CYMRIDE4.aif,Rides
flat-ride.aif,Rides
CYMRIDE5.aif,Rides
smallridebel.aif,Rides
crispride.aif,Rides
revride.aif,Rides
beauty_ride2_(long).aif,Rides
smallride.aif,Rides
RIDE3.WAV,Rides
longhiride.aif,Rides
ride_long.aif,Rides
Ride_02.2-vs.aif,Rides
junglesine.aif,Jungle Bass
glide_up_down_sub.aif,Jungle Bass
sub_to_open_wah.aif,Jungle Bass
junglesine2.aif,Jungle Bass
junglesine3.aif,Jungle Bass
sustained_2_octave.aif,Jungle Bass
sweep_me_low_bass.aif,Jungle Bass
shiphorn_tekstep_bass.aif,Jungle Bass
gliding_808_sub.aif,Jungle Bass
short.aif,Jungle Bass
synthy_round.aif,Jungle Bass
deeep_n_low.aif,Jungle Bass
jungasubdown.aif,Jungle Bass
junglerevbass.aif,Jungle Bass
fukubass2.aif,Jungle Bass
thin_808_sub.aif,Jungle Bass
sustained_3_octave.aif,Jungle Bass
mega_jungasubdown.aif,Jungle Bass
fat_808_sub.aif,Jungle Bass
sustained_deep_low.aif,Jungle Bass
jordana-bass1.aif,Basses
oldschool-jungatone.aif,Basses
acoustic_bass_f_sharp.aif,Basses
darkbass-stutters.aif,Basses
rip-yer-face-off-bass.aif,Basses
vinyl_pull_bass.aiv,Basses
jordana-bass2.aif,Basses
squirtbass.aif,Basses
i_will_now_kill_you_bass.aif,Basses
fuggin-nastyass-bass.aif,Basses
zubbedup_distorto_bass.aif,Basses
hardon.aif,Basses
simplelow.aif,Basses
super_space_bass.aif,Basses
bumblebass.aif,Basses
.DS_Store,Basses
niceround.aif,Basses
percusso-sub.aif,Basses
realbass.aif,Basses
ultralow.aif,Basses
synbass2.aif,Basses
lower-screamy-giant-synth.aif,Basses
pillar_subbass.aif,Basses
storm-bass.aif,Basses
hardlow.aif,Basses
deep-bass-warbles.aif,Basses
mellomidanalog.aif,Basses
escape-bass.aif,Basses
fatreverb.aif,Basses
fatnlow.aif,Basses
plukbass.aif,Basses
harmonic-subbass.aif,Basses
bow-bass-echo.aif,Basses
stacatto_bass.aif,Basses
dirtybass_whoopend.aif,Basses
curiousbass.aif,Basses
hurt-me-techstep-bass.aif,Basses
twofreq.aif,Basses
verbybass.aif,Basses
must-destroy-subbass.aif,Basses
glissbass.aif,Basses
bad_synth_bass.aif,Basses
gross.aif,Basses
gliss_down_bass.aif,Basses
insane-megabass.aif,Basses
glass-breaker-bass.aif,Basses
casiobass.aif,Basses
junobass.aif,Basses
lowslap.aif,Basses
edge_of_distortion_bass.aif,Basses
eeriefilt.aif,Basses
telemetry-bass.aif,Basses
sh101_4.aif,Basses
nicebass.aif,Basses
short_tone_bass.aif,Basses
bass-synth.aif,Basses
synbass.aif,Basses
nice-solid-sub.aif,Basses
bass-poweron.aif,Basses
fatresdown.aif,Basses
sh101_1.aif,Basses
bass_fart.aif,Basses
dark_tekno_bass.aif,Basses
alarm_bass.aif,Basses
sh101_3.aif,Basses
big-phasing-squirty-bass.aif,Basses
eurobas.aif,Basses
sh101_2.aif,Basses
natural_bass.aif,Basses
deep-bass-verb-pluck-1.aif,Basses
synthslap2.aif,Basses
synthslap.aif,Basses
deep-bass-verb-pluck-2.aif,Basses
whaabass.aif,Basses
superlong_juno_bass.aif,Basses
ascending-distortobass.aif,Basses
natural_bass_2.aif,Basses
flutter-of-death-bass.aif,Basses
bigbass.aif,Basses
bass-bombdive.aif,Basses
nicesquirt.aif,Basses
intense-echo-bass.aif,Basses
deep_reso_bass.aif,Basses
Bubble_Bass_Sweep.aif,Basses
upright-bass-bombdive.aif,Basses
deepcrash.aif,Crashes
proud-crash.aif,Crashes
normcrash.aif,Crashes
filtcrash.aif,Crashes
thincrash.aif,Crashes
breathcrash.aif,Crashes
orient_crash_(long).aif,Crashes
crapcrsh.aif,Crashes
crappy-crash.aif,Crashes
normal-crash.aif,Crashes
muted_crash_2.aif,Crashes
909-bright-crash.aif,Crashes
18_inch_crash.aif,Crashes
